GCF_001880205	0.00148712230354723	12	0.00148712230354723	12	1916453	1
GCF_001886795	0.00925021697530592	36	0.00925021697530592	36	3515377	1
GCF_001886835	0.000866053859295383	10	0.000866053859295383	10	3500937	1
GCF_001889265	0	0	0	0	3620317	1
GCF_001889305	0.000613298520589871	8	0.000613298520589871	8	1521282	0.266928594012833
GCF_001889325	0	0	0	0	4393047	1
GCF_001890445	0	0	0	0	4746969	0.999990309605982
GCF_001895765	0.000628116071290148	12	0.000395564930558405	12	4386132	1
GCF_001895785	0.000850263680368749	9	0.000514929043007241	44	4359824	1
GCF_001895805	0.00476095144814468	101	0.00130997745162085	73	4365724	1
GCF_001895825	0.00093942802978108	17	0.000571517757840545	36	4376067	0.999997714843031
GCF_001895845	1.71015125261739e-05	1	1.00328873486887e-05	1	4385577	1
GCF_001895865	0.00353429633010414	104	0.000111707747000647	55	4386446	0.99963637996766
GCF_001901705	0	0	0	0	817275	1
GCF_001908335	0	0	0	0	3030827	0.999809292975152
GCF_001913195	0	0	0	0	3005352	1
GCF_001922005	0.999154152414406	54	0.286968043552499	8586	3929786	0.999985240930361
GCF_001922485	0.000500283917356814	9	5.14564790394186e-05	4	4411495	0.999487023833784
GCF_001928035	0	0	0	0	4938553	0.999969829219207
GCF_001928175	0.000155153388442792	5	0.000155153388442792	5	4943495	0.999940123333795
GCF_001928695	0.000701758110466162	17	0.000701758110466162	17	5087223	0.999956754402156
GCF_001928825	0.000283971322237293	8	0.000283971322237293	8	5088542	0.999914120783517
GCF_001928835	0.00065538534613437	16	0.00065538534613437	16	4939079	0.999905043025228
GCF_001928905	0.000127635090046351	5	0.000127635090046351	5	4873268	0.999953419348166
GCF_001928995	0.000260995892397721	5	0.000260995892397721	5	4946438	0.999926613887968
GCF_001929015	0.000980230314963002	19	0.000980230314963002	19	4979442	0.999976905042774
GCF_001929065	9.89491132054575e-05	3	9.89491132054575e-05	3	5083421	0.999963803917164
GCF_001929155	0.000493851185381846	10	0.000493851185381846	10	5035930	0.999939633815548
GCF_001929235	0.000189081198888682	8	0.000189081198888682	8	5093050	0.999946986600569
GCF_001932715	1	1	0.0300897938898101	174	2092570	1
GCF_001952735	0	0	0	0	3003994	1
GCF_001952795	0	0	0	0	3005342	1
GCF_001956735	0	0	0	0	4648086	0.999998063719131
GCF_001971475	0.0388604436395115	150	0.0388604436395115	150	2506765	1
GCF_001971505	0.0202433013177699	87	0.0202433013177699	87	2672242	1
GCF_001975265	8.94763270138192e-05	2	8.24460441770191e-05	4	4693979	1
GCF_001975365	1.24227327441817e-05	1	1.24227327441817e-05	1	4668860	0.997291416471812
GCF_001975385	0	0	0	0	4618056	1
GCF_001975405	0	0	0	0	4651789	1
GCF_001975425	0	0	0	0	4566169	1
GCF_001975515	0	0	0	0	4532749	1
GCF_001975555	0	0	0	0	4690399	1
GCF_001985045	0	0	0	0	4101625	0.999924176393503
GCF_001985365	0	0	0	0	4108484	1
GCF_001986235	0	0	0	0	4102182	1
GCF_001986455	0	0	0	0	4104176	0.999990010175002
GCF_001986895	0	0	0	0	4109547	1
GCF_001987175	0	0	0	0	4103217	1
GCF_001987535	0	0	0	0	4111653	0.999879124040866
GCF_001987575	0	0	0	0	4104353	0.999920815777785
GCF_001987615	0	0	0	0	4107604	1
GCF_001989195	0	0	0	0	4102183	0.994439545968573
GCF_001999185	0	0	0	0	4643284	1
GCF_001999785	0	0	0	0	7499459	0.999863723503255
GCF_002023005	1.5905792607793e-05	1	1.5905792607793e-05	1	4966744	1
GCF_002024225	0.00226780713932748	19	0.00226780713932748	19	1359904	1
GCF_002024615	0	0	0	0	6358104	0.999975621663313
GCF_002028325	0	0	0	0	6852809	1
GCF_002055685	0	0	0	0	4191021	0.999942496112523
GCF_002073235	0	0	0	0	2397461	1
GCF_002073275	0	0	0	0	2305818	1
GCF_002073435	2.38448089850839e-05	1	1.61964740276042e-05	1	2222706	1
GCF_002073555	0	0	0	0	2305805	1
GCF_002073695	0	0	0	0	2218698	1
GCF_002088315	0	0	0	0	1042393	0.999964504750128
GCF_002088335	0	0	0	0	1042352	0.999983690996183
GCF_002088355	0	0	0	0	1042376	1
GCF_002088995	0.000225089566890158	1	0.000225089566890158	1	2878854	1
GCF_002094955	0	0	0	0	2108274	1
GCF_002097595	0.00262007440326835	7	0.00262007440326835	7	3038845	1
GCF_002104595	0.000258550601974805	6	0.000258550601974805	6	6985093	0.998044409372977
GCF_002104615	0.000851133587498332	4	0.000851133587498332	4	6893160	0.999674315017023
GCF_002105535	0.00276919217139158	40	0.00276919217139158	40	4551869	0.986277516969388
GCF_002105615	0	0	0	0	2966603	1
GCF_002105655	0	0	0	0	2905907	1
GCF_002105675	0	0	0	0	2912193	1
GCF_002119665	0	0	0	0	5380929	1
GCF_002119685	2.41587564304448e-05	1	7.9448259402134e-06	1	6167536	1
GCF_002119705	0.000114461792324475	3	6.60430984477935e-05	5	5163295	0.999977533726041
GCF_002119725	0.000129922079450839	3	3.59683609217928e-05	6	4587365	1
GCF_002119745	7.98291345209863e-05	2	3.78020971269294e-06	4	4497105	1
GCF_002127985	0	0	0	0	816292	1
GCF_002128005	0	0	0	0	818603	1
GCF_002128025	0	0	0	0	816492	1
GCF_002128045	0	0	0	0	816491	1
GCF_002128065	0	0	0	0	816459	1
GCF_002128085	0	0	0	0	817353	1
GCF_002128105	0	0	0	0	817171	1
GCF_002128125	0	0	0	0	818772	1
GCF_002128145	0	0	0	0	816637	1
GCF_002128165	0	0	0	0	817125	1
GCF_002128185	0	0	0	0	817038	1
GCF_002128205	0	0	0	0	817231	1
GCF_002128235	0	0	0	0	817126	1
GCF_002128265	0	0	0	0	818735	1
GCF_002128285	0	0	0	0	817252	1
GCF_002142595	0.00106113898983545	19	0.00106113898983545	19	3923143	0.999028338512384
GCF_002147855	0	0	0	0	816528	1
GCF_002162115	0.000129816422477053	3	1.01054700131838e-05	2	2572864	1
GCF_002197245	3.21238089389222e-05	1	0	0	2116810	1
GCF_002197265	0.000769553824125064	13	0	0	2116811	1
GCF_002197285	0	0	0	0	2116773	1
GCF_002197425	0	0	0	0	2116810	1
GCF_002208885	0.00322600459403172	116	0.00322600459403172	116	4851512	0.999980418475725
GCF_002209005	0.000463688654556476	10	5.54164489591886e-05	4	1768428	1
GCF_002209025	0.000204085611172438	3	6.51855534192564e-05	1	1641468	1
GCF_002209065	0.000776325167931229	10	0.000205497838570031	6	1620455	1
GCF_002211845	0	0	0	0	4812876	0.999999376673372
GCF_002211925	3.06559089040647e-05	2	3.06559089040647e-05	2	4468959	1
GCF_002213985	0	0	0	0	2971543	1
GCF_002214005	0	0	0	0	2975863	1
GCF_002214425	0.000445937817601062	3	0.000445937817601062	3	2121372	1
GCF_002234515	0	0	0	0	4796292	0.998918748066215
GCF_002234775	0	0	0	0	4734870	0.998931335113033
GCF_002236855	0.00134905932955871	2	0.00134905932955871	2	1893171	1
GCF_002236875	0	0	0	0	1890204	1
GCF_002265865	0	0	0	0	4796034	1
GCF_002266205	0	0	0	0	4568154	1
GCF_002266325	0.000146536835457051	2	0.000146536835457051	2	4688241	0.999996587206889
GCF_002285635	0	0	0	0	4501934	0.999958462407146
GCF_002285695	7.0139098165835e-05	2	0	0	5432063	0.99996226111516
GCF_002286015	0	0	0	0	4107441	0.999638704487782
GCF_002287885	0	0	0	0	1238108	1
GCF_002288125	0	0	0	0	1649926	1
GCF_002288155	0.00309078749815272	15	0.00309078749815272	15	1739039	0.999991374620915
GCF_002288205	0	0	0	0	1635319	1
GCF_002355975	0.00337777652377239	64	0.00337777652377239	64	6096022	0.954633201783064
GCF_002368395	0	0	0	0	5985870	1
GCF_002386325	2.95570697410429e-05	1	2.68700634009481e-05	1	4838098	1
GCF_002443175	3.16852608396512e-05	1	0	0	2430152	1
GCF_002504085	2.8557841648937e-05	1	2.8557841648937e-05	1	5532631	1
GCF_002507715	0	0	0	0	4806207	1
GCF_002507745	0	0	0	0	4660570	0.953326095305939
GCF_002507865	0	0	0	0	4484627	0.960364819638289
GCF_002507875	0	0	0	0	4753965	1
GCF_002556585	0	0	0	0	2247997	1
GCF_002587105	7.27656508266296e-05	1	3.19458954848618e-05	1	1690358	1
GCF_002587225	0.000118686083184882	3	0	0	1777799	1
GCF_002633765	0	0	0	0	2676923	1
GCF_002633785	0	0	0	0	2857003	0.999980399431584
GCF_002633845	0	0	0	0	2758956	1
GCF_002688585	0	0	0	0	1160202	1
GCF_002753375	0	0	0	0	5354543	1
GCF_002777175	0	0	0	0	4765718	1
GCF_002777255	0	0	0	0	6441270	1
GCF_002796405	0	0	0	0	5087312	1
GCF_002796425	0	0	0	0	5118619	1
GCF_002803965	0.000493324751642551	9	0.000493324751642551	9	2993971	0.999972277731704
GCF_002804085	0.999997031160935	2	0.0154989892752338	453	3031488	1
GCF_002804285	0.00224834687076416	16	0.00224834687076416	16	2414663	1
GCF_002848425	0	0	0	0	3016037	1
GCF_002850315	0	0	0	0	2727511	0.999781855431378
GCF_002859685	0	0	0	0	4104273	0.997659268766966
GCF_002859825	0	0	0	0	4109385	0.976228073057161
GCF_002865765	0	0	0	0	3917597	1
GCF_002869785	0	0	0	0	4922396	0.999358036208383
GCF_002886145	0.000992392038830682	31	0.00048667558414104	54	4411563	0.999246978905209
GCF_002886165	0.000690477172770264	19	0.00064219364099086	57	4411442	0.999656348196349
GCF_002886195	0.00200226498717898	69	0.00181933417718764	145	4411504	0.998755979820034
GCF_002886225	0.000114926687200839	5	0.000114926687200839	5	4411508	0.998666895764442
GCF_002886335	0.000465817179337574	20	0.000465817179337574	20	4411602	0.998150558459263
GCF_002886405	0.00192047310011554	59	0.000498479738804777	71	4411413	0.998259287897098
GCF_002886505	0.00173731734535915	44	0.000678469573937882	55	4411399	0.998723987560409
GCF_002886585	0.000303750250197268	10	0.000303750250197268	10	4411519	0.998686166828251
GCF_002886685	0.00221714662908028	61	0.000559670281893386	65	4411526	0.999075149959447
GCF_002886775	0.000563525867560087	15	0.000563525867560087	15	4411510	0.998484419167133
GCF_002886865	0.00221241044384671	76	0.00221241044384671	76	4411478	0.997936065871801
GCF_002886945	0.0018014513618333	43	0.000836460994735736	72	4411443	0.998295795729425
GCF_002887065	0.000565797923548822	17	8.34189246257879e-05	11	4411469	0.999108233561201
GCF_002887145	0.00144963049723346	41	0.000699993584903351	73	4411469	0.999236308812325
GCF_002887255	0.0038282084650829	105	0.00163460511852871	186	4411463	0.999538475104517
GCF_002887335	0.00118781914138811	31	0.00118781914138811	31	4411446	0.998702919632248
GCF_002902905	0.000274178918363415	6	0.000274178918363415	6	6648943	0.999983756816685
GCF_002934025	0	0	0	0	4456672	1
GCF_002934065	0	0	0	0	5986236	1
GCF_002934345	0	0	0	0	6313545	0.999999049663327
GCF_002947315	0	0	0	0	4368167	0.99999427677559
GCF_002948925	0	0	0	0	3871930	1
GCF_002951575	0.000112984096013794	1	1.54275472468634e-05	1	2203850	1
GCF_002951955	0	0	0	0	2612671	1
GCF_002966775	0	0	0	0	6211636	1
GCF_002966795	0	0	0	0	6340208	0.999937856928353
GCF_002966815	0	0	0	0	4694453	0.9999895621492
GCF_002966835	4.3274914384516e-05	3	4.3274914384516e-05	3	6100532	0.999994098875311
GCF_002966855	0	0	0	0	4986519	1
GCF_002975475	0	0	0	0	4355637	0.999996097011757
GCF_002983665	8.78372889316596e-05	3	2.98100643783612e-05	14	4394489	1
GCF_002983705	0.000250343614840272	6	0.000250343614840272	6	1645738	1
GCF_002996885	0	0	0	0	5309532	1
GCF_002997005	0	0	0	0	6822666	1
GCF_002997125	0	0	0	0	5284831	1
GCF_003003555	0.0083308095292076	44	0.0083308095292076	44	3546234	1
GCF_003003595	7.79898757054342e-05	2	7.79898757054342e-05	2	3474810	1
GCF_003003675	6.7109087405698e-05	1	5.70283232031254e-05	1	3471959	1
GCF_003003755	0	0	0	0	3555279	1
GCF_003003815	0.0058027846549563	20	0.0058027846549563	20	3403366	1
GCF_003003955	0.000320327427971496	4	0.000320327427971496	4	3487057	1
GCF_003004065	0	0	0	0	3412232	1
GCF_003004115	0	0	0	0	3458918	1
GCF_003004135	0	0	0	0	3426112	0.999988908720227
GCF_003004155	0	0	0	0	3404198	1
GCF_003010695	0	0	0	0	4971441	1
GCF_003018655	0	0	0	0	5167945	0.999995162492833
GCF_003019295	0	0	0	0	2180101	1
GCF_003019785	0.000541847735567868	5	0.000424432897202439	8	2299539	1
GCF_003031425	0	0	0	0	2855674	1
GCF_003048615	0	0	0	0	1987364	1
GCF_003048675	0	0	0	0	2031298	0.997087132974817
GCF_003048685	0	0	0	0	2051325	0.996692924056686
GCF_003048695	0	0	0	0	1932631	0.999997412859949
GCF_003050665	0	0	0	0	1680898	1
GCF_003058345	0	0	0	0	3858502	1
